name,Total_Revenue,Total_Cost,Profit,Margin_Pct
Muk Luks Men's Ragg Wool Slipper Sock,73.9800033569336,47.347202192533018,26.632801164400576,36.0
Fox Men's V3 Boardshorts,39.900001525878906,25.536001000344758,14.364000525534149,36.0
TYR Alliance Team Splice Jammer,45.950000762939446,29.408000515669585,16.542000247269861,36.0
Columbia Men's Calder Match Boardshort,46.689998626708977,29.881599148923161,16.808399477785816,36.0
HUGO BOSS Men's Multicolored Microstripe Dress Mid Calf Sock,28.0,17.9200000166893,10.0799999833107,36.0
Bus Stop Sexy Teal Blue Great 75 Triumph Jogging Suit Stones Velour Hoodie shirt Pants Junior,47.9900016784668,30.71360110282302,17.276400575643777,36.0
Speedo Men's Race Nylon Lycra Blend Learn to Swim Solid Jammer Swimsuit,59.900001525878906,38.336001012265683,21.564000513613223,36.0
Nautica Sleepwear Women's Plush Lounger Chemise,48.0,30.720000028610229,17.279999971389771,36.0
Ladies Cozy Fleece Pajama Set,25.0,16.000000014901161,8.9999999850988388,36.0
RAMPAGE Moto Leggings W/ Quilt Panels [49002639827],43.979999542236328,28.147199733245372,15.832799808990956,36.0
Timberland Outdoor Leisure Crew,33.959999084472656,21.734399434304237,12.225599650168419,36.0
Hurley Men's Current Embroidered Board Short,148.52000427246094,95.052802822899821,53.467201449561117,36.0
Hurley Men's Phantom Block Party Fizz Boardshort,65.0,41.600000038743019,23.399999961256981,36.0
John Sievers Natural Pouch Swim Trunk White,162.0,103.68000009655952,58.319999903440475,36.0
Enjoi New Jersey Board Short - Men's,164.85000228881833,105.50400156310201,59.346000725716323,36.0
'Sexy Legs' Watercolor Floral Fashion Leggings,13.979999542236328,8.9471997153639791,5.0327998268723491,36.0
Anna-Kaci S/M Fit Grey Pink Multicoloured Floral Tribal Inspired Leggings Pants,15.899999618530272,10.175999765336512,5.72399985319376,36.0
Ricks Cafe Solid Nylon Cargo Swim Trunk for Big Men,197.28000640869141,126.25920421915056,71.020802189540845,36.0
(6252) Pinstripe Tailored Boot Leg Trouser Suit,57.9900016784668,37.113601108783485,20.876400569683312,36.0
Speedo Men's Vortex Xtra Life Lycra Brief Swimsuit,119.97000503540039,76.780803294163945,43.189201741236445,36.0
David Lerner Women's Boat Neck Ribbed Dress,152.10000610351562,97.344003996908668,54.756002106606957,36.0
Rufskin - Brasrod - Brazilian Sunga Black Swimsuit,200.0,128.00000011920929,71.99999988079071,36.0
ICE (6237-1) pinstripe tailored trouser suit dark navy blue sizes 8-16,133.97999572753906,85.7471973454833,48.232798382055762,36.0
Tattoo Love Me Heart Capri Calf Leggings Stretch White,15.899999618530272,10.175999765336513,5.7239998531937584,36.0
Up2date Fashion Satin Charmeuse Caftans Five Solid Colors One Size Plus Up2date Fashion Style#Caf23,59.969999313354492,38.380799596291773,21.589199717062719,36.0
Hello Kitty Juniors Dot Print Short Set,75.0,48.000000044703484,26.999999955296516,36.0
Sons of Anarchy Reaper Argyle Gray Mens Boardshorts,33.950000762939453,21.728000508517027,12.222000254422426,36.0
JockeyÂ® Microfleece Robe,60.0,38.340000137686729,21.659999862313271,36.1
Nike Men's Nike 6.0 Skateboarding Walk/Boardshorts Red 404587-615,97.94000244140625,62.58366178480923,35.35634065659702,36.1
Speedo Men's Team Collection Usa Replica Jammer Swimsuit,208.0,132.912000477314,75.087999522686,36.1
Volcom Men's V4S Stripe,55.0,35.145000126212835,19.854999873787165,36.1
Reef Men's Reef Army Beach Boardshort,130.0,83.070000298321247,46.929999701678753,36.1
adidas Men's Climalite II No Show Sock (2-Pack)(Shoe Size  6-12),13.539999961853027,8.65206000669539,4.8879399551576377,36.1
SockGuy Men's Gnomies Socks,10.890000343322754,6.9587102443733819,3.931290098949372,36.1
Casual Moments Women's 52 Shawl Collar wrap With Waffle Trim,131.19999694824219,83.836798351001747,47.363198597240441,36.1
Suit Studio Island Escape Women's Skirt Suit,139.96000671386719,89.4344446113384,50.525562102528781,36.1
Anna-Kaci S/M Fit Multicolored Punk Rock Skull Head Pattern Leggings Tights,27.799999237060543,17.764199576276539,10.035799660784004,36.1
Ilusion Women's Comfy Elegance Cotton Tank & Shorts Pajama Set - BLACK FLOWERS - L,18.780000686645508,12.000420481862427,6.77958020478308,36.1
Casual Moments Women's 52 Breakaway Zip,84.0,53.676000192761421,30.323999807238579,36.1
Karen Nueburger Women's Pop Long Sleeve Henley Nightshirt,96.0,61.344000220298767,34.655999779701233,36.1
Blue Argyle Footed Pajamas for Women,49.979999542236328,31.937219822182055,18.042779720054273,36.1
Casual Moments Women's Shawl Collar Wrap Bathrobe,119.97000503540039,76.660833492925462,43.309171542474928,36.1
Hard Tail 6 Pocket Cargo Ankle Leggings,336.0,214.70400077104568,121.29599922895432,36.1
Evan Picone Women's Cranberry Fields Pant Suit,255.02000427246097,162.95778331531704,92.062220957143921,36.1
Women's 1/2 Solid Leggings in One Regular Size (8 Different Colors) (Black),8.9499998092651367,5.7190498986586924,3.2309499106064443,36.1
ALPINESTARS Men's Nano Stretch Boardshort,90.0,57.510000206530094,32.489999793469906,36.1
Stance Men's Cardston Socks,40.0,25.560000091791153,14.439999908208847,36.1
Hello Kitty Juniors Animal Print 3 Piece Pajama Gift Set,50.0,31.950000114738945,18.049999885261055,36.1
Pittsburgh Steelers 2012 Colorblock Mens Sneaker Slippers,68.969999313354492,44.071829719504414,24.898169593850078,36.1
B.ella Men's Angelo Cashmere Blend Reverse Stripe Crew Socks,22.5,14.377500051632524,8.1224999483674765,36.1
Men's New Lifeguard Square Cut Boxer Swimsuit By Gary Majdell Sport,134.84999656677243,86.169148115618526,48.680848451153906,36.1
Mens Classic Competition Style Trunk Boxer Swimsuit with Sexy Fashion Front Pouch by Gary Majdell Sport,37.939998626708977,24.243659209530943,13.696339417178034,36.1
Solid Terry Loop Bathrobe 100% Cotton Terry Cloth Short Lt. Pink One Size,69.989997863769531,44.723608795560295,25.266389068209236,36.1
Natori Women's Zen Floral Covered Gown,130.0,83.070000298321247,46.929999701678753,36.1
Men's Cashmere Mix Socks Made in Scotland 85% Cashmere,70.0,44.730000160634518,25.269999839365482,36.1
Quiksilver Men's Crush A Lot Boardshort,99.0,63.261000227183104,35.738999772816896,36.1
WICKING COOL-JAMS KRISTI CAPRI SET FOR TRAVEL & WARM NIGHTS- (S-3X),130.0,83.070000298321247,46.929999701678753,36.1
Mens New Boxer Square Cut Swimsuit Platinum Sport,44.910000801086426,28.697490614952745,16.212510186133681,36.1
Volcom Men's Ingelater Board Short,59.5,38.02050013653934,21.47949986346066,36.1
BedHead Pajamas Women's Hawaiian Paisley Lagoon Camisole and Pant Set,163.44000244140625,104.43816193511726,59.001840506288985,36.1
Gray and Pink Leopard Two-Piece Hooded Footed Pajamas for Women,59.979999542236328,38.327219845129846,21.652779697106482,36.1
RVCA Men's Quadro Trunk,309.75000381469721,197.93025314839929,111.81975066629792,36.1
Eileen West Women's The Empress Robe,280.0,178.92000064253807,101.07999935746193,36.1
Gold Toe Men's Microfiber Fashion 3 Pack,150.0,95.850000344216838,54.149999655783162,36.1
Intimo Women's Stretch Charmeuse Cami Top with Tap Pant Set,36.799999237060554,23.515199596929548,13.284799640131006,36.1
Terry Bathrobe 100% Cotton - 12 Colors Available.,85.900001525878892,54.804200996550911,31.095800529327981,36.2
Anna-Kaci Small Fit Multicoloured Rainbow Zebra Stripes Slim Hugging Leggings,14.899999618530272,9.506199760618804,5.3937998579114677,36.2
Disney Mickey Mouse Polar Fleece Drawstring Lounge Pajama Pants Black,15.989999771118164,10.201619858262241,5.7883799128559232,36.2
BambooDreamsTM Cozy Leggings - X Large (16) - Mushroom,42.0,26.796000011265281,15.203999988734719,36.2
Psycho Bunny Men's Sports Sock,30.0,19.140000008046627,10.859999991953373,36.2
Speedo Men's Off The Grid Endurance Plus Jammer Swimsuit,95.159997940063462,60.7120787112844,34.447919228779064,36.2
Allegra K Ladies Leopard Prints Skirt Leggings Combo Pantskirt S,9.2600002288818377,5.9078801485103369,3.3521200803715008,36.2
Nike Men's Nike 6.0 Seamless Walk/Boardshorts Dark Gray w/Red 424365-648,53.970001220703125,34.432860793284483,19.537140427418642,36.2
Doctor Who Dalek & DW Tardis Logo Men's Crew Socks - 2 Pack,19.989999771118164,12.753619859335124,7.23637991178304,36.2
Oneill Men's Grinder Volley Boardshort,39.5,25.201000010594729,14.298999989405271,36.2
Teez-Her Skinny Snake Print Legging,19.899999618530277,12.69619976195991,7.2037998565703667,36.2
HUF: Plantlife Socks,75.0,47.850000020116561,27.149999979883439,36.2
Sweet Juniors Hearts and Skulls Print Pant Set,100.0,63.8000000268221,36.1999999731779,36.2
Hello Kitty Juniors Comic Print Short Set,23.989999771118164,15.305619860408008,8.684379910710156,36.2
LeggingsQueen Stripe Skirt Leggings,29.950000762939453,19.108100494788587,10.841900268150866,36.2
Men's Polo by Ralph Lauren Swimming Trunks Bathing Suit Big & Tall Available in Several Sizes,79.5,50.641500156372793,28.858499843627207,36.3
Volcom Men's Bruce Annihilator Board-Shorts,127.94000244140625,81.497781806827774,46.442220634578476,36.3
Pact Men's San Francisco Blue Stripe Crew Sock,20.0,12.740000039339066,7.2599999606609344,36.3
2(x)ist Men's Sport Tech Socks,50.0,31.850000098347664,18.149999901652336,36.3
Leggings Stylish Design For Women Animal Print- Fit to Small / Medium Size,10.989999771118164,7.0006298758190875,3.9893698952990766,36.3
Vince Camuto Men's Graduated Pindot Dress Socks,10.0,6.3700000196695328,3.6299999803304672,36.3
Nautica Men's 3-Pack Performance Quarter Sock,14.399999618530272,9.17279978532791,5.227199833202361,36.3
Mickey Mouse 28 Pajama Set Red Pants & Black T-Shirt Junior,75.0,47.775000147521496,27.224999852478504,36.3
Hot Chillys Women's MTF 4000 Jewel Neck Top,135.0,85.995000265538692,49.004999734461308,36.3
The Skull Patch Legging,49.979999542236328,31.837259806712865,18.142739735523463,36.3
Quiksilver Men's Plate Lunch Boardshort,38.529998779296882,24.543609298198817,13.986389481098065,36.3
Men's New Sailor Boxer Square Cut Swimsuit by Gary Majdell Sport.,24.969999313354489,15.905889611721634,9.0641097016328551,36.3
Sealed With A Kiss Designs Plus Size Zoe Jeggings in Eggplant,156.0,99.3720003068447,56.6279996931553,36.3
Volcom Men's City Limits Boardshort,148.35000228881833,94.498951749774832,53.8510505390435,36.3
Sock It To Me Zombie Men's Sock,22.5,14.332500044256449,8.1674999557435513,36.3
True Religion Brand Jeans Men's Samuel Cargo Shorts Yellow,299.94001007080078,191.06178700506808,108.8782230657327,36.3
Hello Kitty Juniors V-Neck Tee Shirt,25.0,15.925000049173832,9.0749999508261681,36.3
Sexy Animal Print Full Leggings Stretch Footless Black,39.799999237060547,25.352599592292307,14.44739964476824,36.3
Natori Women's Shangri-La Robe,99.0,63.063000194728367,35.936999805271633,36.3
Fox Men's Fresh Kill Boardshort,99.0,63.063000194728374,35.936999805271626,36.3
Ruff Night Sleepshirt by Hatley - White One Size,31.950000762939453,20.35215054883659,11.597850214102863,36.3
K. Bell Socks Men's Aztec Liner 2 Pair Pack,39.0,24.843000076711178,14.156999923288822,36.3
parke & ronen Men's Redondo 8-Inch Boardshort,190.0,121.03000037372112,68.969999626278877,36.3
Speedo Men's Fashion Xtra Life Lycra Solid Solar 1 Brief Swimsuit,237.65000534057617,151.38305386939348,86.2669514711827,36.3
Seamless Cotton Leggings - Black,12.989999771118164,8.2746298797529931,4.7153698913651709,36.3
Hanes Women's Thermal Pant,30.0,19.1100000590086,10.889999940991402,36.3
Speedo FSI Brief Male,33.0,21.021000064909455,11.978999935090545,36.3
Sugarlips Capri Leggings S121l,15.0,9.5550000295043,5.4449999704957008,36.3
Women's Silk Caftan - 100% Silk Hand Painted & Hand Dyed (The Lotus) - Exquisite Gift for Women,125.0,79.499999992549419,45.500000007450581,36.4
Calvin Klein Men's Rayon from Bamboo Silk Dress Flatknit Socks,28.0,17.80799999833107,10.19200000166893,36.4
Kanu Surf Men's Barracuda Extended Size Trunk,25.0,15.899999998509884,9.1000000014901161,36.4
Reef My Name Is Plaid Stripe Board Short - Men's,180.0,114.47999998927116,65.520000010728836,36.4
Volcom Men's Colorblock Long Sleeve Thrashguard,33.0,20.987999998033047,12.012000001966953,36.4
Lorpen Camo Hunting Sock,12.989999771118164,8.261639853656888,4.728359917461276,36.4
New Lady's Faux Leather Leggings L0617 - Large L/XL 5'1-5'10,25.959999084472656,16.510559416177273,9.4494396682953834,36.4
'Sexy Legs' Beaded Paradise Fashion Leggings,17.979999542236328,11.435279707790613,6.5447198344457149,36.4
Dreams and Company Plus Size Plaid flannel robe Dreams & Co,119.97000503540039,76.300923195363879,43.669081840036512,36.4
Caramel Adult Euroskins Footed Tights,25.979999542236328,16.523279707313776,9.4567198349225521,36.4
Allegra K Lady Brown Beige Fuchsia Nordic Pattern Winter Kniting Leggings XS,36.080001831054695,22.946881162400242,13.133120668654453,36.4
ICE (2360) smart fully lined suit pencil skirt texture dark grey sizes 10-20,26.989999771118164,17.165639852822423,9.8243599182957411,36.4
Rene Rofe Flannel Floral Dusters,15.899999618530272,10.11239975643754,5.7875998620927316,36.4
Red Snowflakes Knit Family Matching Loungesets by SleepytimePjs,105.90000152587889,67.352400964146852,38.54760056173204,36.4
Teez-Her Women's Python Print Leggings,49.799999237060554,31.672799511802197,18.127199725258357,36.4
Hue Sleepwear Women's Love Birds Sleep Pant,50.0,31.799999997019768,18.200000002980232,36.4
Indera Women's Warmwear Waffle Knit Thermal Top,7.1599998474121085,4.5537599025273323,2.6062399448847762,36.4
Wrightsock Unisex 3-Pack Coolmesh Quarter Socks,60.0,38.159999996423721,21.840000003576279,36.4
Tommy Hilfiger Women's Knit Pajama Bottom,49.0,31.163999997079369,17.836000002920631,36.4
American Apparel Stripe Cotton Spandex Jersey Legging,28.0,17.80799999833107,10.19200000166893,36.4
Huf Plantlife Crew Socks,23.899999618530273,15.200399755960701,8.6995998625695723,36.4
Mens Thermal Argyle Winter Socks (Pack of 6),11.449999809265137,7.2821998780101538,4.1677999312549829,36.4
One Pair Marcoliani Men's ExtraFine Soft Merino Argyle Italian Over-The-Calf Socks - RARE,35.0,22.259999997913841,12.740000002086159,36.4
RVCA Men's Makua Rothman Signature Board Shorts Black / Red MT3501MA-BLK,53.970001220703125,34.324920773150325,19.6450804475528,36.4
Rufskin - Araial - Brazilian Sunga Bikini with Solid Black Back,162.0,103.03199999034405,58.968000009655952,36.4
New Lady's Faux Leather Leggings L0613 - Large L/XL 5'1-5'10,18.969999313354489,12.064919562162755,6.9050797511917335,36.4
Robert Graham Men's Warp,28.5,18.125999998301268,10.374000001698732,36.4
BH Slipper Socks One Size Fits All,9.0,5.7239999994635582,3.2760000005364418,36.4
LeggingsQueen Crocodile Leggings,87.800003051757812,55.840801935684681,31.959201116073132,36.4
Cloudveil Men's Kahuna Short,17.850000381469727,11.352600241550803,6.4974001399189234,36.4
Smartwool Men's New Classic Rib Mid Calf Socks,73.900001525878892,46.926501090064647,26.973500435814245,36.5
Hurley Men's Shutter Phantom Boardshort,195.0,123.82500031962991,71.174999680370092,36.5
Evan Picone Women's Houndstooth Trench Pant Suit,280.0,177.80000045895576,102.19999954104424,36.5
Billabong Rum Point Boardshorts - Blue,39.450000762939446,25.050750549130143,14.399250213809303,36.5
K. Bell Socks Men's Vapor Crew,16.0,10.160000026226044,5.8399999737739563,36.5
'Sexy Legs' Black Cheetah Print Fashion Leggings,13.979999542236328,8.8772997322350733,5.1026998100012548,36.5
62I New Womens Skull Print Ladies Stretch Pull On Gothic Leggings,33.900001525878906,21.526501024499535,12.373500501379372,36.5
Cotton Leggings in Purple,39.700000762939453,25.209500549539925,14.490500213399528,36.5
Mens New Combo Bikini Swimsuit By Gary Majdell Sport,47.939998626708977,30.441899206539983,17.498099420168995,36.5
Ulla Popken Plus Size Floral 3-Piece Pant Set,169.0,107.314999490045,61.685000509955,36.5
Mens New Side Stripes Boxer Swimsuit By Gary Majdell Sport,47.939998626708977,30.441899206539983,17.498099420168995,36.5
K. Bell Socks Men's Wide Stripe And Solid Liner,15.0,9.525000024586916,5.474999975413084,36.5
Indianapolis Colts NFL Mens Sherpa Slide Slippers,39.979999542236328,25.387299774852391,14.592699767383937,36.5
O'Neill Triumph Hybrid Walkshort - Black,48.0,30.480000078678128,17.519999921321872,36.5
Le Suit Northern Lake Pant Suit,141.6199951171875,89.928697131547324,51.691297985640176,36.5
Men's Polo by Ralph Lauren Swimming Trunks Bathing Suit Baltik Stripe Tie Dye Blue,89.5,56.832500146701925,32.667499853298075,36.5
Criss Cross Print Fake Jean Distressed Full Leggings Stretchy Footless Blue S/M,9.9499998092651367,6.3182498951926815,3.6317499140724552,36.5
Speedo Men's Reverb Splice Endurance Plus Jammer,101.33999633789062,64.350897840669745,36.98909849722088,36.5
Nautica Men's 3-Pack Texture SockKhaki8 to 12,28.799999237060543,18.287999562740325,10.511999674320219,36.5
Oneill Men's Epic Freak Boardshort,138.0,87.630000226199641,50.369999773800359,36.5
Sweet Women's Dot Pant,13.989999771118164,8.88364987759143,5.1063498935267333,36.5
One Pair Marcoliani Men's ExtraFine Merino Fancy Fun Dots Over-the-Calf Italian Luxury Socks,75.0,47.62500012293458,27.37499987706542,36.5
K. Bell Socks Men's All Over Peace Sign Crew Socks,10.0,6.3500000163912764,3.6499999836087236,36.5
Calvin Klein Men's 3 Pack Golf Ped Socks,13.75,8.7312500225380063,5.0187499774619937,36.5
Tilley Men's Ankle Socks,32.0,20.288000106811523,11.711999893188477,36.6
HUE Capri Cotton Legging,49.380001068115234,31.306920842008591,18.073080226106644,36.6
Quiksilver Men's Prisms Boardshort,148.5,94.149000495672226,54.350999504327774,36.6
Quiksilver Waterman Men's South Beach,238.0,150.89200079441073,87.107999205589266,36.6
TYR Sport Men's Square Leg Short Swim Suit,38.9900016784668,24.71966119429112,14.270340484175676,36.6
parke & ronen Men's Stretch Microfiber Angeleno Short,71.25,45.172500237822526,26.077499762177474,36.6
Hospital Patient Gown Designer Gownies,49.9900016784668,31.693661231007585,18.296340447459212,36.6
Billabong All Day Board Short - Men's,45.0,28.530000150203705,16.469999849796295,36.6
Gold Toe Men's Cotton Liner Athletic Sock 6-Pack,21.0,13.314000070095062,7.6859999299049377,36.6
Metal Mulisha Mighty Boardshorts - Black -,104.0,65.936000347137451,38.063999652862549,36.6
Mens plain 100% cotton socks (Pack of 6),17.899999618530273,11.348599817895888,6.5513998006343854,36.6
Stella Elyse Embellished Fabric Strip Black Faux Leather Leggings,89.969999313354492,57.04097986497402,32.929019448380473,36.6
'Sexy Legs' Bobcat Print Fashion Leggings,47.959999084472656,30.406639579639435,17.553359504833221,36.6
Ladies Rose Floral Print Fake Jean Full Leggings Stretchy Footless Brown Small,38.84999942779541,24.630899766898153,14.219099660897257,36.6
Midnight by Carole Hochman Women's Modern Comfort Pajama,67.4000015258789,42.731601192379,24.668400333499903,36.6
Mens Lifeguard Bikini Swimsuit Gary Majdell Sport,16.969999313354492,10.758979621310232,6.21101969204426,36.6
Nightshirt Says Go Away I'm Reading 100% Cotton,29.989999771118164,19.01365995499134,10.976339816126824,36.6
Lysse leggings for women - Stretch Velvet Wide Leg Control Legging,136.0,86.224000453948975,49.775999546051025,36.6
TYR Sport Men's Poly Mesh Trainer Swim Suit,36.0,22.824000120162964,13.175999879837036,36.6
Quiksilver Boys 2-7 Cypher Brigg Boardshort,240.0,152.16000080108643,87.839999198913574,36.6
'Sexy Legs' Dot Print Fashion Leggings,6.9899997711181641,4.4316598782205565,2.5583398928976075,36.6
Quiksilver Men's Cypher Wonderland Boardshort,248.0,157.10800057649612,90.891999423503876,36.65
Dr. Scholl's Men's 2-Pk Diabetes and Circulatory Sock,24.540000915527344,15.533820611708164,9.00618030381918,36.7
Kanu Surf Men's Fiji Extended Size Swimwear Trunks,25.0,15.825000032782556,9.1749999672174436,36.7
Thorlo Men's Tennis Mini Crew Sock Level 2,14.989999771118164,9.4886698747742155,5.5013298963439485,36.7
Dreams and Company Plus Size French terry robe,34.9900016784668,22.148671108351948,12.841330570114849,36.7
Teko Men's Evolution Tekomerino Light Hiking Sock,19.899999618530277,12.596699784624576,7.3032998339057009,36.7
ililily Leg Warmer Leggings Lightweight Full length Stretch Skinny Pants (leggings-wrmr-9211),37.979999542236328,24.041339760038852,13.938659782197476,36.7
Plus Size Heather Grey Sweater Legging,24.0,15.192000031471252,8.8079999685287476,36.7
Cat Cartoon Stripes Multi Color Print Leggings Stretch Tights Olive Green,14.949999809265137,9.4633498988688,5.486649910396336,36.7
Traditional Chinese Dragon Robe Kimono Bathrobe,24.989999771118164,15.818669887887239,9.1713298832309249,36.7
EVAN PICONE Women's 3-Button Striped Jacket/Pants Suit,248.0,156.98400032520294,91.015999674797058,36.7
V-neck Zip-front Top And Ankle-pants Set,258.0,163.31399937719107,94.686000622808933,36.7
Justin XL Over The Calf Boot Socks 3 pk,45.0,28.4850000590086,16.5149999409914,36.7
Armani Exchange Logo Wings Swim Short,116.0,73.428000152111053,42.571999847888947,36.7
Women's Plaid Flannel Pajama Set by SleepytimePjs,58.950000762939446,37.315350560241939,21.634650202697507,36.7
Kanu Surf Men's Epic Extended Size Swimwear Trunks,25.0,15.825000032782556,9.1749999672174436,36.7
Royal Classic Mens Pattern Dress Socks Cotton Blend Assorted 12-Pack. 10-13,39.979999542236328,25.307339762661456,14.672659779574872,36.7
RHINO SOCKS SS series Bad Brew sand/white anklet sports cycling biking hiking running socks,11.979999542236328,7.5833397259449953,4.3966598162913328,36.7
Nautica Men's 3-Pack Embroidered No Show Sock,13.600000381469728,8.6088002593040471,4.9912001221656812,36.7
Original Penguin Men's Box Swim Short,195.0,123.43500025570393,71.564999744296074,36.7
Columbia Men's Whidbey Ii Water Short,37.950000762939446,24.022350532704596,13.92765023023485,36.7
Bridgedale Coolmax Liner 2-Pack Socks,47.84999942779541,30.289049700540296,17.560949727255114,36.7
Quiksilver Waterman Mens Rocky Boardshort,79.0,50.00700010359288,28.99299989640712,36.7
Maui and Sons Stripe Swim Trunk,36.880001068115234,23.345040724477769,13.534960343637465,36.7
Mens Varsity Aussie Rower Boxer Swimsuit Gary Majdell Sport,65.909997940063462,41.721028782488105,24.188969157575357,36.7
Hue Sleepwear Women's Pajama with  Micro Fleece Bottoms,29.0,18.357000038027763,10.642999961972237,36.7
Sock Co. 100% Cotton Lisle Non-Binding Dress Sock,3.5999999046325684,2.2751999505639078,1.3247999540686606,36.8
Mango Women's Contrasted Line Leggings - Amazona,119.97000503540039,75.821043543486908,44.148961491913482,36.8
Vivian's Fashions Leggings - Shorts Cotton Stretch,27.979999542236328,17.683359794914125,10.296639747322203,36.8
Kasper 3 Piece Cape Cod Pant Suit,392.3599853515625,247.97151192320464,144.38847342835786,36.8
Hanes Men's 10 Pack Low Cut Sock,19.920000076293945,12.589440108177662,7.3305599681162832,36.8
1-Pair JMS Comfort Top Legging Hosiery 89003 4X Black,6.0,3.7920000180602078,2.2079999819397922,36.8
Women's Extra Thick Terry Cotton Hooded Bathrobe,79.989997863769531,50.553678890675,29.436318973094529,36.8
Majestic International Women's Anchors Away Lounge Pant,75.0,47.400000225752592,27.599999774247408,36.8
Volcom Men's Maguro Solid Board Short,79.0,49.92800023779273,29.07199976220727,36.8
Betsey Johnson Women's I Heart Leggins,25.0,15.800000075250864,9.199999924749136,36.8
Men's Argyle Dress Socks 12 Pair Cotton Blend Color Variety 10-13,29.5,18.64400008879602,10.85599991120398,36.8
Speedo Men's Sonic Boom Flx System Stretch Boardshort,239.96000671386719,151.65472496545198,88.305281748415211,36.8
Maui and Sons Print Swim Trunk,119.6400032043457,75.612482385267029,44.027520819078674,36.8
Polo Ralph Lauren Mens Big Pony Beach Shop Swim Trunks,89.5,56.564000269398086,32.935999730601914,36.8
Women's Guide Gear Footie Pajamas,24.989999771118164,15.793679930567444,9.19631984055072,36.8
Soft Ones Women's 11160 Robe,125.85000228881833,79.53720182534606,46.312800463472271,36.8
Speedo Men's Team Collection Wave Spliced Boardshort,28.149999618530277,17.790799843643605,10.359199774886672,36.8
O'Neill Men's Neurosis Board Short,122.6400032043457,77.508482394297133,45.131520810048571,36.8
'Sexy Legs' Lovey-Dovey Black Leather Fashion Leggings,64.94999885559082,41.04839947223514,23.901599383355681,36.8
TheLees (RUK-009) Women Colorful Patern Tight Winter Leggings,11.989999771118164,7.5776798914369934,4.4123198796811707,36.8
Caribbean Joe Men's Swim Trunks,23.989999771118164,15.161679927557408,8.8283198435607559,36.8
K. Bell Socks Men's Friendly Words,24.0,15.168000072240829,8.83199992775917,36.8
Cotton Leggings Plus Size,84.0,53.0880002528429,30.911999747157097,36.8
Island Outfitters Big & Tall Hibiscus Swim Trunks,159.96000671386719,101.09472472464921,58.865281989217976,36.8
Throwdown Hit Squad Men's Board Shorts Fight Swim Trademark,39.9900016784668,25.273681181162303,14.716320497304494,36.8
Hard Tail Python Low Rise Layering Leggings,216.0,136.51200065016747,79.487999349832535,36.8
MAXSTUDIO THE QUINTESSENTIAL LEGGINGS,58.0,36.656000174582005,21.343999825417995,36.8
Casual Moments Women's 52 Breakaway Zip Robe,58.799999237060554,37.161599694812296,21.638399542248258,36.8
HUGO BOSS Men's Abstract Geometric Pattern Mid Calf Dress Sock,21.3799991607666,13.490779491470455,7.8892196692961463,36.9
Paul Frank Women's Fleece Love Pant,56.0,35.336000055074692,20.663999944925308,36.9
Hanes Men's 6-Pack Over-The-Calf Tube Socks,13.979999542236328,8.821379724900126,5.1586198173362021,36.9
Big Feet Pjs Brown Fleece w/ Hearts Adult Footed Pajamas No Drop-seat (209),134.97000503540039,85.1660733100775,49.8039317253229,36.9
Allegra K Women Elastic Waist Fleece Lining Faux Leather Leggings Black,13.529999732971191,8.53742984481126,4.992569888159931,36.9
JockeyÂ® Sherpa Pant,102.0,64.362000100314631,37.637999899685369,36.9
Wolverine Men's 4 Pack Full Cushion Crew,24.0,15.144000023603439,8.85599997639656,36.9
LeggingsQueen Crocodile Ankle Zip Faux Leather Leggings,25.950000762939453,16.374450506936014,9.5755502560034387,36.9
parke & ronen Men's Microfiber Ixtapa Boardshort,264.0,166.5840002596378,97.4159997403622,36.9
Hello Kitty Juniors What's My Name Pajama Set,25.899999618530277,16.342899784764647,9.55709983376563,36.9
Karen Nueburger Women's Plus-Size Glass Slipper 3/4 Sleeve Henley Nightshirt,39.0,24.609000038355589,14.390999961644411,36.9
Casual Moments Women's Quilted Wrap Robe,100.0,63.100000098347664,36.899999901652336,36.9
Metal Mulisha Men's Major Boardshort,84.0,53.004000082612031,30.995999917387969,36.9
Calvin Klein Women's Roll Up Woven Pajama Bottom,117.0,73.827000115066767,43.172999884933233,36.9
Gold Toe Men's Cotton Fluffies Casual Sock 3-Pack,127.90000152587889,80.704901088616253,47.195100437262639,36.9
Anna-Kaci Free Size Golden Luster Metallic Subtle Vertical Glam Striped Leggings,15.899999618530272,10.032899774929881,5.8670998436003909,36.9
KASPER Gold Standard 2PC Tweed Jacket/Skirt Suit,132.0,83.292000129818916,48.707999870181084,36.9
Lytess Cosmeto Wear Slimming Leggings in Black Size: Large / Extra Large,54.9900016784668,34.698691113193931,20.291310565272866,36.9
Capelli Spaced Bubble Frogs Cozy PJ Pants,31.899999618530273,20.128899790665503,11.77109982786477,36.9
Thorlo Combat Boot Socks - Coyote Brown MCB,14.989999771118164,9.4586898703178743,5.53130990080029,36.9
White Seamless Leggings Full Length,7.9000000953674308,4.984900067946314,2.9151000274211167,36.9
Suit Studio Garden Grove Skirt Suit - 2 Piece,139.96000671386719,88.174804344442492,51.785202369424695,37.0
Betsey Johnson Women's Double Faced Microfleece Robe,69.0,43.470000056549914,25.529999943450086,37.0
Dockers Men's Big-Tall Pattern Dress 3-Pack Sock,16.0,10.080000013113022,5.9199999868869781,37.0
